workload,cycles,cache-misses,instructions,cycle_activity.stalls_total,branch-misses,context-switches,iTLB-load-misses,IpCall,IpLoad,IpMispredict,BpTkBranch,MLP,SPEC_speed_score
527.cam4_r,786108732010,4861828939,1394483911184,180640120329,2753588588,647,27609317,135.323,3.79,504.72,1.92,2.59,0.7041279652
527.cam4_r,793017777756,4905366779,1406612081543,182243500477,2788233439,653,27758799,135.36,3.79,503.22,1.92,2.587,0.7041279652
527.cam4_r,799901311870,4963817651,1419421376768,183809842175,2818970671,662,28006825,135.66,3.79,502.287,1.92,2.593,0.7041279652
527.cam4_r,806790238113,4985973985,1432529560515,185247437220,2846042070,666,28518547,135.86,3.79,502.14,1.92,2.593,0.7041279652
527.cam4_r,813673462829,5043312728,1444757406849,186876398530,2878650535,671,28662530,136.07,3.79,500.79,1.92,2.593,0.7041279652
527.cam4_r,820541863486,5105500329,1456972126916,188527087198,2909890766,683,28804794,136.183,3.8,499.697,1.92,2.593,0.7041279652
527.cam4_r,827429676926,5126781474,1470061117967,189961748417,2936933715,689,29329244,136.43,3.8,499.29,1.92,2.593,0.7041279652
527.cam4_r,834258155968,5195628679,1482370572775,191607792975,2967062018,695,29543244,136.677,3.8,498.603,1.92,2.593,0.7041279652
527.cam4_r,841123732039,5239114416,1494067422745,193266124204,2997600204,704,29693431,136.687,3.8,497.223,1.92,2.593,0.7041279652
527.cam4_r,847976834464,5282365873,1507020573931,194751476210,3026637299,711,30077765,136.96,3.8,496.693,1.92,2.597,0.7041279652
527.cam4_r,854819007317,5330017474,1519516560239,196342484976,3052632522,721,30444449,137.163,3.8,496.34,1.92,2.597,0.7041279652
527.cam4_r,861683272994,5373478111,1531444789888,197940180286,3086269628,733,30592414,137.217,3.8,495.103,1.92,2.597,0.7041279652
527.cam4_r,868513448590,5438872070,1543917312400,199549749288,3116259161,738,30833781,137.47,3.81,494.21,1.92,2.6,0.7041279652
527.cam4_r,875383185686,5465473092,1556804574809,201022769461,3142824488,741,31340417,137.63,3.81,494.15,1.92,2.6,0.7041279652
527.cam4_r,882235636471,5527367940,1568904152016,202664198727,3174815966,747,31486148,137.813,3.81,492.997,1.92,2.603,0.7041279652
527.cam4_r,889078447984,5589933528,1580909879757,204320624500,3206297450,753,31630464,137.897,3.81,492.11,1.92,2.603,0.7041279652
527.cam4_r,895953741725,5613400902,1593938861793,205761821520,3232980334,759,32146507,138.123,3.81,491.817,1.92,2.603,0.7041279652
527.cam4_r,902785335318,5676851760,1606164204667,207413962206,3263398686,766,32388955,138.317,3.81,491.293,1.92,2.607,0.7041279652
527.cam4_r,909651977356,5722756001,1617980423909,209061466158,3293088408,772,32547838,138.333,3.81,490.083,1.92,2.603,0.7041279652
527.cam4_r,916504754094,5769303574,1630842715197,210565019123,3322794985,776,32924153,138.587,3.82,489.653,1.92,2.603,0.7041279652
527.cam4_r,923344749258,5812903135,1643407581233,212141071733,3347910060,783,33335466,138.763,3.82,489.393,1.92,2.61,0.7041279652
527.cam4_r,930212723370,5858697702,1655381644198,213741849404,3382264257,788,33476827,138.82,3.82,488.473,1.92,2.603,0.7041279652
527.cam4_r,937043828719,5925328446,1667739739243,215369165990,3412436167,795,33697514,139,3.82,487.537,1.92,2.607,0.7041279652
527.cam4_r,943916763000,5950563662,1680642825115,216834778562,3439209982,800,34217547,139.157,3.82,487.63,1.92,2.603,0.7041279652
527.cam4_r,950763709727,6012980646,1692808973627,218475195980,3470741408,804,34385042,139.32,3.82,486.737,1.91,2.613,0.7041279652
527.cam4_r,957616146605,6068604090,1704654530138,220140068917,3503007763,809,34523086,139.373,3.82,485.87,1.91,2.61,0.7041279652
527.cam4_r,964484846793,6098045536,1717766723996,221580157370,3529286429,817,35027330,139.593,3.82,485.62,1.91,2.61,0.7041279652
527.cam4_r,971324917998,6161232764,1730023826990,223234615495,3558490417,821,35295882,139.777,3.83,485.14,1.91,2.61,0.7041279652
527.cam4_r,978227058355,6204375087,1741851824323,224867625315,3588888170,826,35455866,139.793,3.83,484.15,1.91,2.61,0.7041279652
527.cam4_r,985123708757,6254212061,1754642344588,226383726829,3619030966,832,35804500,140.013,3.83,483.73,1.91,2.613,0.7041279652
527.cam4_r,992000875318,6292254899,1767348975694,227924514549,3644565543,835,36237195,140.183,3.83,483.583,1.91,2.613,0.7041279652
527.cam4_r,998904499493,6342172192,1779291111222,229543029769,3678656272,842,36377653,140.223,3.83,482.643,1.91,2.613,0.7041279652
527.cam4_r,1005793506836,6409060769,1791587223431,231176877413,3708849738,849,36581085,140.4,3.83,481.953,1.91,2.617,0.7041279652
527.cam4_r,1012685847197,6433505567,1804511670386,232636932064,3735733609,855,37107032,140.553,3.83,482.03,1.91,2.613,0.7041279652
527.cam4_r,1019575543737,6498291757,1816740183356,234276525896,3766647345,859,37275453,140.657,3.83,481.09,1.91,2.617,0.7041279652
527.cam4_r,1026467723734,6552054910,1828476712712,235952167075,3797861112,868,37400649,140.64,3.83,480.86,1.91,2.617,0.7041279652
527.cam4_r,1033435876208,6579616274,1840427160222,237476373622,3808715111,876,37547731,140.267,3.83,482.347,1.91,2.613,0.7041279652
527.cam4_r,1040417729262,6606994950,1852021529868,239065097566,3817823120,879,37709953,139.78,3.82,484.25,1.91,2.61,0.7041279652
527.cam4_r,1047349411645,6634238475,1863581761822,240642736393,3826868825,886,37871880,139.313,3.82,486.1,1.91,2.607,0.7041279652
527.cam4_r,1054279309100,6660121578,1875116443000,242226430685,3836078347,890,38032898,138.857,3.82,487.92,1.92,2.607,0.7041279652
527.cam4_r,1061216524657,6686201168,1886691182614,243817024921,3845296637,894,38196851,138.41,3.81,489.723,1.92,2.603,0.7041279652
527.cam4_r,1068129406590,6714832627,1898238199425,245415554796,3854450141,901,38357707,137.977,3.81,491.503,1.92,2.603,0.7041279652
527.cam4_r,1075045336147,6745606721,1909632650902,247034990824,3863465804,904,38518177,137.547,3.81,493.3,1.92,2.597,0.7041279652
527.cam4_r,1081997550488,6769884623,1921180264245,248622670697,3872734086,907,38680218,137.123,3.8,495.07,1.92,2.597,0.7041279652
527.cam4_r,1088932897406,6795680898,1932844043117,250210636529,3882277483,913,38845142,136.717,3.8,496.77,1.92,2.593,0.7041279652
527.cam4_r,1095933952491,6820451995,1944608251620,251787290045,3892272390,915,39011362,136.31,3.8,498.51,1.92,2.593,0.7041279652
527.cam4_r,1102847270589,6878525620,1956782461149,253417230044,3916247544,922,39122617,136.283,3.8,498.51,1.92,2.593,0.7041279652
527.cam4_r,1109751830323,6924278642,1968767984811,255075189945,3946741337,929,39272549,136.347,3.8,497.383,1.92,2.597,0.7041279652
527.cam4_r,1116656528235,6959984887,1981971009741,256530782153,3976712817,934,39696876,136.547,3.8,497.157,1.92,2.597,0.7041279652
527.cam4_r,1123521970006,7003199539,1994735249703,258065274654,4004171702,940,40062104,136.72,3.8,496.817,1.92,2.597,0.7041279652
527.cam4_r,1130429347179,7044096803,2006782425553,259685241736,4037482475,947,40220755,136.747,3.8,495.75,1.92,2.597,0.7041279652
527.cam4_r,1137321426537,7097879683,2019755484454,261220329508,4068128084,953,40509951,136.937,3.8,495.257,1.92,2.597,0.7041279652
527.cam4_r,1144201157743,7124937785,2032742717392,262686886565,4094880369,960,40994104,137.09,3.8,495.087,1.92,2.597,0.7041279652
527.cam4_r,1151099143400,7176703592,2044915391774,264311528755,4128507755,966,41144438,137.183,3.8,494.293,1.92,2.597,0.7041279652
527.cam4_r,1157962623284,7240470611,2057279996272,265951135999,4158998552,973,41319080,137.3,3.81,493.59,1.92,2.6,0.7041279652
527.cam4_r,1164847259886,7264342928,2070246181474,267407523988,4185955707,977,41849357,137.463,3.81,493.397,1.92,2.6,0.7041279652
527.cam4_r,1171681917681,7331691037,2082525546237,269053072875,4216295456,985,42035356,137.6,3.81,492.847,1.92,2.6,0.7041279652
527.cam4_r,1178539254263,7382770913,2094262569036,270731500541,4246896269,991,42180156,137.653,3.81,491.893,1.92,2.603,0.7041279652
527.cam4_r,1185402146466,7417834197,2107254475999,272190855168,4275643313,997,42630116,137.83,3.81,491.64,1.92,2.603,0.7041279652
527.cam4_r,1192237753765,7474382627,2119673885080,273808747347,4302058728,1003,42950352,137.987,3.81,491.407,1.92,2.603,0.7041279652
527.cam4_r,1199106263570,7514848015,2131529374539,275421313214,4335264559,1011,43111680,138.027,3.81,490.427,1.92,2.607,0.7041279652
527.cam4_r,1205940623321,7575387496,2144118688270,277004726565,4365233214,1016,43400115,138.193,3.81,489.953,1.92,2.607,0.7041279652
527.cam4_r,1212798395472,7608311428,2156876646901,278516897187,4391564046,1024,43885636,138.333,3.81,489.827,1.92,2.607,0.7041279652
527.cam4_r,1219660824831,7664889943,2168901748632,280152239548,4424417296,1030,44025857,138.403,3.81,489.117,1.91,2.607,0.7041279652
527.cam4_r,1226500941344,7730574254,2181061841701,281798345936,4454773895,1038,44180202,138.503,3.82,488.543,1.91,2.607,0.7041279652
527.cam4_r,1233375135385,7755003960,2193993111415,283253399508,4481526047,1048,44705828,138.66,3.82,488.357,1.91,2.607,0.7041279652
527.cam4_r,1240214890405,7821236496,2206288072304,284892323051,4511819903,1056,44910525,138.78,3.82,487.933,1.91,2.607,0.7041279652
527.cam4_r,1247071047109,7870154781,2218097263639,286550425390,4541631994,1065,45061638,138.82,3.82,487.147,1.91,2.61,0.7041279652
527.cam4_r,1253937943747,7908737802,2231008866682,288031857432,4571287239,1074,45486023,138.98,3.82,486.857,1.91,2.61,0.7041279652
527.cam4_r,1260810581720,7962295935,2243463568511,289638296524,4597541288,1081,45834584,139.117,3.82,486.707,1.91,2.61,0.7041279652
527.cam4_r,1267713520171,8004811918,2255276391196,291258395890,4631150416,1091,45985860,139.147,3.82,485.843,1.91,2.61,0.7041279652
527.cam4_r,1274605551396,8067293061,2267836718259,292850159379,4660842973,1100,46251570,139.29,3.82,485.43,1.91,2.613,0.7041279652
527.cam4_r,1281494220043,8098165190,2280639590531,294352174004,4687096549,1108,46740327,139.43,3.82,485.32,1.91,2.613,0.7041279652
527.cam4_r,1288394441473,8155940699,2292724441171,295985569863,4719780821,1114,46893013,139.493,3.82,484.673,1.91,2.613,0.7041279652
527.cam4_r,1295277447226,8219969785,2304755979201,297634915413,4750718924,1124,47046629,139.59,3.82,484.153,1.91,2.613,0.7041279652
527.cam4_r,1302174244692,8246148014,2317710981278,299095121735,4777358770,1132,47557276,139.723,3.83,484.117,1.91,2.613,0.7041279652
527.cam4_r,1309062940413,8297318458,2333004746680,300728136908,4792958789,1146,47780614,140.093,3.83,485.237,1.91,2.613,0.7041279652
527.cam4_r,1316025159910,8354936117,2345299059323,302364087365,4811872053,1151,47856047,140.163,3.82,486.443,1.92,2.613,0.7041279652
527.cam4_r,1323007994449,8377918263,2356949931410,303928821961,4821285900,1157,47977173,139.78,3.82,487.93,1.92,2.613,0.7041279652
527.cam4_r,1329956055874,8403999581,2368561388555,305510476029,4830625273,1162,48097517,139.413,3.82,489.377,1.92,2.607,0.7041279652
527.cam4_r,1336914512252,8431682429,2380132307255,307094125556,4839878227,1169,48215469,139.047,3.82,490.843,1.92,2.607,0.7041279652
527.cam4_r,1343850498985,8459662015,2391630786262,308688908882,4849156448,1173,48332107,138.683,3.81,492.277,1.92,2.607,0.7041279652
527.cam4_r,1350793512756,8483721506,2403251384330,310266323948,4858570190,1178,48450365,138.34,3.81,493.69,1.92,2.603,0.7041279652
527.cam4_r,1357725003800,8514156747,2414775282081,311876573626,4867841254,1182,48567214,137.997,3.81,495.1,1.92,2.603,0.7041279652
527.cam4_r,1364644611680,8544251543,2426232632088,313496708312,4877063300,1187,48686615,137.66,3.81,496.5,1.92,2.603,0.7041279652
527.cam4_r,1371607231340,8572884022,2437826397248,315110443860,4886521256,1190,48805947,137.33,3.8,497.887,1.92,2.597,0.7041279652
527.cam4_r,1378592021676,8597681183,2449600364854,316691196685,4896477417,1196,48925184,137.003,3.8,499.217,1.92,2.597,0.7041279652
527.cam4_r,1385523812924,8630685415,2461450859876,318287235321,4908239896,1200,49052159,136.84,3.8,500.04,1.92,2.597,0.7041279652
527.cam4_r,1392505949688,8681317068,2473655189017,319914376018,4941253620,1205,49236173,136.847,3.8,499.31,1.92,2.597,0.7041279652
527.cam4_r,1399532474644,8736321859,2485886014785,321539924696,4975140820,1209,49378244,136.873,3.8,498.44,1.92,2.597,0.7041279652
527.cam4_r,1406575013562,8791232594,2498190988473,323163371702,5008052602,1214,49568544,136.983,3.8,497.777,1.92,2.597,0.7041279652
527.cam4_r,1413691090044,8811890309,2511529028922,324560182771,5035432466,1218,50078161,137.12,3.8,497.59,1.92,2.597,0.7041279652
527.cam4_r,1420730924447,8867853163,2524184368164,326123793717,5066914930,1224,50332683,137.257,3.8,496.853,1.92,2.597,0.7041279652
527.cam4_r,1427773528179,8914794582,2536229121605,327776516739,5097192083,1228,50522700,137.32,3.8,496.013,1.92,2.6,0.7041279652
527.cam4_r,1434851157452,8947285824,2549496793211,329208920195,5127646909,1234,50952300,137.457,3.81,495.993,1.92,2.6,0.7041279652
527.cam4_r,1441833602350,8991154972,2562332098891,330726379993,5154894293,1239,51309739,137.607,3.81,495.417,1.92,2.603,0.7041279652
527.cam4_r,1448024198574,9023182775,2572804421723,332160536153,5185879512,1247,51500141,137.583,3.81,494.647,1.92,2.6,0.7041279652
538.imagick_r,7023832138,2659964,22021576077,274751302,12342237,13,12183,2039.7,4.18,1782.503,1.1,1.353,1.02419588
538.imagick_r,14048325619,3381785,44234694641,505437715,25044387,19,13660,3523.457,4.19,1764.193,1.07,1.3,1.02419588
538.imagick_r,21069069936,4060450,66437441293,736300161,37737996,23,15429,4636.103,4.19,1758.73,1.07,1.28,1.02419588
538.imagick_r,28083835394,4583111,88597099898,966049369,50404675,28,16953,5569.213,4.19,1756.447,1.06,1.27,1.02419588
538.imagick_r,35104004267,5450696,110829638880,1196610993,63104606,34,18524,6365.253,4.19,1754.99,1.06,1.26,1.02419588
538.imagick_r,42121108096,6428380,133059763145,1428184934,75804153,41,20113,7001.22,4.19,1754.343,1.06,1.257,1.02419588
538.imagick_r,49142397525,7451021,155279706024,1660377251,88501767,47,21682,7515.28,4.19,1753.623,1.06,1.253,1.02419588
538.imagick_r,56161580567,8461768,177485437033,1892488629,101184048,51,23150,7969.34,4.19,1753.337,1.06,1.25,1.02419588
538.imagick_r,63183771242,9343474,199667176388,2130308881,113873255,68,24919,8341.18,4.2,1753.067,1.06,1.247,1.02419588
538.imagick_r,70223243848,9453828,222045823570,2357963509,126656238,75,26533,8683.977,4.2,1752.773,1.06,1.25,1.02419588
538.imagick_r,77242049861,9603180,244416232634,2586812446,139436206,80,28109,9016.403,4.2,1752.227,1.05,1.26,1.02419588
538.imagick_r,84281108496,9719359,266788804977,2814675793,152227390,85,29713,9260.3,4.2,1751.867,1.05,1.26,1.02419588
538.imagick_r,91317689216,9885307,289102712041,3045410586,165086972,88,31257,9480.08,4.2,1750.443,1.05,1.257,1.02419588
538.imagick_r,98352388147,10120078,311413474337,3276513109,177950444,94,32930,9707.143,4.2,1749.317,1.05,1.257,1.02419588
538.imagick_r,105387339613,10228207,333763440392,3504474040,190739240,98,34540,9940.717,4.2,1749.233,1.05,1.257,1.02419588
538.imagick_r,112422243984,10342886,356094796491,3732510025,203493996,102,36145,10103.993,4.2,1749.23,1.05,1.257,1.02419588
538.imagick_r,119457806370,10475944,378427632580,3960835030,216251717,108,37854,10228.133,4.2,1749.217,1.05,1.257,1.02419588
538.imagick_r,126491464150,10615289,400753988225,4188671372,229021043,113,39426,10399.59,4.2,1749.14,1.05,1.257,1.02419588
538.imagick_r,133515500311,16865719,421772704058,4606542725,244218559,117,47890,7430.407,4.2,1725.197,1.06,1.307,1.02419588
538.imagick_r,140525988752,30588104,442960628971,5057946010,246678199,123,63333,5355.843,4.2,1797.647,1.06,1.397,1.02419588
538.imagick_r,147558259927,31061766,466192405433,5114009843,247489597,129,65338,5587.207,4.2,1885.59,1.06,1.397,1.02419588
538.imagick_r,154596352799,31610823,489445546492,5170977769,248310083,134,67225,5815.857,4.2,1972.94,1.06,1.397,1.02419588
538.imagick_r,161630373459,32286122,512665409703,5229231306,249132910,137,69025,6038.933,4.2,2059.663,1.06,1.397,1.02419588
538.imagick_r,168667320756,32831142,535916867236,5285892480,249943446,142,70833,6259.103,4.2,2146.05,1.06,1.4,1.02419588
538.imagick_r,175703358862,33407934,559143949256,5343905179,250727938,146,72641,6475.13,4.2,2232.07,1.06,1.403,1.02419588
538.imagick_r,182741860509,33961865,582390151249,5401223992,251513063,151,74478,6688.353,4.2,2317.54,1.06,1.407,1.02419588
538.imagick_r,189780400576,34442812,605660000306,5457144207,252310588,156,76383,6897.063,4.2,2402.36,1.06,1.407,1.02419588
538.imagick_r,196800772636,37812307,628728597388,5534047095,253082450,162,78283,7102.073,4.2,2486.81,1.06,1.407,1.02419588
538.imagick_r,203835100928,38988790,651966549469,5593423916,253873182,165,80075,7303.583,4.2,2570.537,1.06,1.407,1.02419588
538.imagick_r,210867449199,40096142,675215508954,5652468429,254654863,172,81838,7502.3,4.2,2653.87,1.06,1.407,1.02419588
538.imagick_r,217908470215,41226389,698473511448,5712082343,255433826,176,83680,7698.593,4.2,2736.903,1.06,1.407,1.02419588
538.imagick_r,224942302443,42416213,721715582060,5771447587,256212728,182,85536,7892.603,4.2,2819.387,1.06,1.407,1.02419588
538.imagick_r,231981086882,43568551,744953641039,5830789231,256987339,186,87392,8082.173,4.2,2901.563,1.06,1.407,1.02419588
538.imagick_r,239019309188,44697611,768218720877,5889374620,257755446,193,89165,8268.38,4.2,2983.333,1.06,1.407,1.02419588
538.imagick_r,246051983338,45861377,791471046987,5948332575,258517011,197,90984,8452.41,4.2,3064.553,1.06,1.41,1.02419588
538.imagick_r,253088401251,46918469,814729758065,6006733262,259277315,203,92794,8634.777,4.2,3145.427,1.06,1.41,1.02419588
538.imagick_r,260127301719,48125211,837975376431,6067508392,260031487,208,94697,8811.607,4.2,3226.033,1.06,1.413,1.02419588
538.imagick_r,267162137910,49431370,861191799333,6128374967,260797614,215,96554,8988.52,4.2,3306.083,1.06,1.413,1.02419588
538.imagick_r,274197001050,50712081,884426572811,6188333247,261571075,221,98418,9161.463,4.2,3385.463,1.06,1.413,1.02419588
538.imagick_r,281230660248,51866237,907660413130,6248101056,262347490,227,100304,9331.583,4.2,3464.3,1.06,1.413,1.02419588
538.imagick_r,288269837954,52952273,930911226924,6307649027,263132086,234,102243,9500.12,4.2,3542.807,1.06,1.413,1.02419588
538.imagick_r,295301152804,54036791,954140026768,6366219229,263910065,240,104177,9666.037,4.2,3620.687,1.06,1.413,1.02419588
538.imagick_r,302332876462,55289351,977355159124,6427099287,264678262,245,106009,9829.217,4.2,3698.3,1.06,1.413,1.02419588
538.imagick_r,309367639146,56576859,1000553763795,6489237167,265462938,254,107876,9989.48,4.2,3775.397,1.06,1.413,1.02419588
538.imagick_r,316398579072,57617142,1023803855701,6547579631,266234430,260,109732,10148.073,4.2,3852.08,1.06,1.413,1.02419588
538.imagick_r,323437319253,58689412,1047062294703,6605857686,266968561,266,111561,10305.007,4.2,3929.077,1.06,1.413,1.02419588
538.imagick_r,330473583681,59897011,1070295753898,6665967297,267704404,273,113421,10459.807,4.2,4005.357,1.06,1.413,1.02419588
538.imagick_r,337505921415,61149430,1093505433584,6727285062,268458580,280,115290,10611.613,4.2,4080.913,1.06,1.417,1.02419588
538.imagick_r,344544036157,62368797,1116721404819,6789367396,269236596,285,117034,10762.097,4.2,4155.847,1.06,1.417,1.02419588
538.imagick_r,351575140200,63565185,1139945759547,6849639012,270011651,291,118862,10910.19,4.2,4230.193,1.06,1.417,1.02419588
538.imagick_r,358603324242,64679391,1163182349058,6908479883,270783793,297,120682,11054.623,4.2,4304.23,1.06,1.417,1.02419588
538.imagick_r,365628523083,65781788,1186437463659,6967699176,271561934,304,122577,11197.233,4.2,4377.207,1.06,1.42,1.02419588
538.imagick_r,372659597875,67040529,1209641971994,7028753520,272337512,308,124349,11338.283,4.2,4450.287,1.06,1.42,1.02419588
538.imagick_r,379693572936,68166503,1232876773277,7088452611,273124007,311,126169,11479.247,4.2,4522.91,1.06,1.42,1.02419588
538.imagick_r,386731362596,69232286,1256134592627,7148640130,273904512,314,128021,11616.263,4.2,4595.17,1.06,1.42,1.02419588
538.imagick_r,393763763545,70378357,1279354674857,7208732968,274694334,317,129824,11751.333,4.2,4666.91,1.06,1.42,1.02419588
538.imagick_r,400803432527,71491118,1302620617994,7268112498,275457764,321,131613,11885.363,4.2,4738.883,1.06,1.42,1.02419588
538.imagick_r,407838151787,72781029,1325807685537,7331634912,276239325,325,133396,12018.15,4.2,4810.27,1.06,1.42,1.02419588
538.imagick_r,414867532436,74025272,1348986756452,7393654172,277056103,327,135098,12148.357,4.2,4880.76,1.06,1.42,1.02419588
538.imagick_r,421888874868,75229822,1372053587006,7461396651,277909406,330,136912,12278.727,4.2,4950.043,1.06,1.42,1.02419588
538.imagick_r,428920626079,76357281,1395274849518,7521444807,278715900,332,138681,12407.273,4.2,5019.397,1.06,1.42,1.02419588
538.imagick_r,435953751282,77596617,1418477945687,7583158946,279543371,338,140550,12535.243,4.2,5088.167,1.06,1.42,1.02419588
538.imagick_r,442987421539,78822987,1441680728578,7646024461,280374883,340,142299,12660.437,4.2,5156.217,1.06,1.42,1.02419588
538.imagick_r,450018225872,80005703,1464892487570,7706902005,281239068,343,144085,12784.26,4.2,5223.247,1.06,1.42,1.02419588
538.imagick_r,457049090480,81184987,1488124270146,7768528056,282107130,347,145929,12904.777,4.2,5289.667,1.06,1.42,1.02419588
538.imagick_r,464084586839,82299835,1511361476272,7829286825,282973110,351,147706,13025.27,4.2,5355.723,1.06,1.42,1.02419588
538.imagick_r,471116479564,83442403,1534589758572,7889450098,283816516,355,149587,13144.087,4.2,5421.98,1.06,1.42,1.02419588
538.imagick_r,478150287759,84698902,1557793704878,7952281014,284602089,358,151368,13262.03,4.2,5488.88,1.06,1.42,1.02419588
538.imagick_r,485179489995,85940977,1580999584860,8012757189,285370725,363,153244,13378.587,4.2,5556.003,1.06,1.42,1.02419588
538.imagick_r,492213111147,87162540,1604239168073,8072541348,286141707,367,155023,13492.857,4.2,5623.387,1.06,1.42,1.02419588
538.imagick_r,499246716824,88241841,1627485513478,8131917566,286926929,369,156685,13606.1,4.2,5689.62,1.06,1.423,1.02419588
538.imagick_r,506131067913,89324088,1650714687888,8191165044,287716057,374,158486,13713.437,4.2,5752.58,1.06,1.423,1.02419588
538.imagick_r,513157993627,90557206,1673925918586,8251016321,288480443,379,160338,13823.377,4.2,5818.737,1.06,1.423,1.02419588
538.imagick_r,520191805837,91750608,1697158116663,8309744452,289224602,387,162205,13934.367,4.2,5885.05,1.06,1.423,1.02419588
538.imagick_r,527223360954,92797165,1720386473721,8367902331,289989928,393,164053,14042.573,4.2,5950.593,1.06,1.423,1.02419588
538.imagick_r,534254183885,93900842,1743610406442,8426938007,290762742,399,165896,14151.13,4.2,6015.467,1.06,1.423,1.02419588
538.imagick_r,541265112891,95142388,1766808989674,8488787500,291532055,405,167789,14256.6,4.2,6079.87,1.06,1.423,1.02419588
538.imagick_r,548250481947,96381696,1790007466002,8550404329,292320172,409,169528,14359.71,4.2,6143.183,1.06,1.423,1.02419588
538.imagick_r,555240435980,97497433,1813244298817,8610035637,293101143,412,171116,14462.74,4.2,6205.84,1.06,1.42,1.02419588
538.imagick_r,562124019614,98949941,1835793894654,8670532020,293866738,417,172749,14565.01,4.2,6268.05,1.06,1.417,1.02419588
538.imagick_r,569053661319,100221940,1858657718022,8730052566,294650653,420,174407,14665.25,4.2,6329.637,1.06,1.417,1.02419588
538.imagick_r,576040390292,101389169,1881900611529,8790381772,295422446,424,176070,14764.987,4.2,6391.93,1.06,1.413,1.02419588
538.imagick_r,583025030302,102629606,1905070726145,8854405585,296223947,427,177762,14861.393,4.2,6452.46,1.06,1.413,1.02419588
538.imagick_r,590013026150,103791644,1928288428699,8915152641,297032185,431,179541,14956.83,4.2,6512.377,1.06,1.413,1.02419588
538.imagick_r,596990630573,116496144,1950829828714,9085812045,300761589,437,181841,15016.69,4.2,6567.69,1.06,1.413,1.02419588
538.imagick_r,603896590676,122509593,1969489826661,9475772601,322827444,443,185776,7216.513,4.19,6213.347,1.07,1.417,1.02419588
538.imagick_r,610791634692,122721807,1988263127572,9786780026,344508594,449,189251,4510.833,4.17,5873.803,1.09,1.417,1.02419588
538.imagick_r,617686415862,122979144,2007026173897,10099163012,366189426,455,192721,3293.987,4.15,5582.293,1.1,1.417,1.02419588
538.imagick_r,624576898019,123215833,2025682756294,10418583384,388290686,460,196164,2605.887,4.13,5311.787,1.12,1.417,1.02419588
538.imagick_r,631468706249,123443149,2044390852804,10735733837,410238570,467,199521,2164.07,4.11,5071.303,1.13,1.417,1.02419588
538.imagick_r,638360438965,123686326,2063160667240,11048348744,431857652,472,202836,1853.25,4.1,4858.373,1.15,1.417,1.02419588
538.imagick_r,645249051182,123911797,2081985201635,11355132491,453152764,479,206132,1623.863,4.08,4671.417,1.16,1.417,1.02419588
538.imagick_r,652139658745,124154526,2100873320850,11657228120,474131677,483,209600,1447.38,4.06,4502.11,1.18,1.417,1.02419588
538.imagick_r,659010981652,124501278,2119681436187,11954184871,494848426,490,212957,1307.113,4.05,4347.71,1.19,1.417,1.02419588
538.imagick_r,665860701601,124632695,2138317564815,12251624062,515610143,497,216259,1193.923,4.03,4208.793,1.2,1.417,1.02419588
538.imagick_r,672709502923,124734383,2156892385102,12555695923,536832219,505,219402,1100.497,4.02,4076.22,1.21,1.417,1.02419588
538.imagick_r,679559913947,124839907,2175529736392,12854456228,557742132,512,222635,1021.87,4,3955.343,1.23,1.417,1.02419588
538.imagick_r,686404593412,125010268,2194128438646,13153918166,578582731,518,225802,954.68,3.99,3840.743,1.24,1.417,1.02419588
538.imagick_r,693249483223,125143803,2212710053698,13454848441,599666397,527,229191,896.677,3.97,3734.673,1.25,1.417,1.02419588
538.imagick_r,700090519130,125298255,2231198090190,13760612284,620777717,535,232495,846.067,3.96,3639.267,1.26,1.417,1.02419588
538.imagick_r,706938578194,125428637,2249816952214,14059202014,641713384,542,235702,801.863,3.94,3544.817,1.28,1.417,1.02419588
538.imagick_r,713786731123,125535013,2268437302035,14358152978,662729315,549,238939,762.453,3.93,3462.637,1.29,1.417,1.02419588
538.imagick_r,720632313072,125671410,2287060219246,14655882634,683518706,555,241977,727.307,3.92,3382.52,1.3,1.417,1.02419588
538.imagick_r,727479538917,125792143,2305644693903,14955487342,704562736,561,245059,695.837,3.91,3306.457,1.31,1.417,1.02419588
538.imagick_r,734326295130,125895212,2324301987068,15249223752,725378835,568,248015,667.51,3.89,3235.49,1.32,1.417,1.02419588
538.imagick_r,741171100243,126043159,2343081913675,15533242290,745449272,574,251199,641.703,3.88,3171.783,1.33,1.417,1.02419588
538.imagick_r,748019510604,126158583,2361945083287,15810276074,765215648,580,254562,618.033,3.87,3113.027,1.34,1.417,1.02419588
538.imagick_r,754864321861,126293215,2380760561449,16089873397,785039381,587,257733,596.383,3.86,3058.49,1.35,1.413,1.02419588
538.imagick_r,761710173705,126403089,2399603003158,16368444459,804909329,592,260969,576.513,3.85,3005.773,1.36,1.413,1.02419588
538.imagick_r,768555150458,126531734,2418397435994,16650961972,824919384,600,264269,558.277,3.83,2954.953,1.37,1.413,1.02419588
538.imagick_r,775402991139,126640131,2437175836999,16934912318,845116913,606,267654,541.353,3.82,2907.233,1.38,1.413,1.02419588
538.imagick_r,782248998795,126766048,2455868424447,17226500306,865667813,613,270790,525.733,3.81,2858.87,1.39,1.413,1.02419588
538.imagick_r,789091520932,126904547,2474645020744,17509951621,885720740,619,273976,511.183,3.8,2813.813,1.4,1.413,1.02419588
